entry_time,exit_time,position,entry_price,target_price,stop_loss_price,lot_size,pnl_points,pnl_currency,bars_held,exit_reason,strategy,confidence,capital
2025-03-10 13:39:00,2025-03-10 13:43:00,SELL,22574.7,22569.37,22577.37,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,79500.0
2025-03-10 13:43:00,2025-03-10 13:47:00,SELL,22565.2,22559.87,22567.87,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,79850.0
2025-03-10 13:57:00,2025-03-10 14:01:00,SELL,22549.85,22544.52,22552.52,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,79600.0
2025-03-10 14:03:00,2025-03-10 14:07:00,SELL,22542.45,22537.12,22545.12,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,79350.0
2025-03-10 14:23:00,2025-03-10 14:27:00,BUY,22486.8,22492.13,22484.13,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,79100.0
2025-03-10 14:31:00,2025-03-10 14:35:00,BUY,22460.7,22466.03,22458.03,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,79450.0
2025-03-10 14:37:00,2025-03-10 14:41:00,SELL,22463.0,22457.67,22465.67,75,5.33,350.0,1,TARGET,multi_indicator_combo,66.3,79800.0
2025-03-10 14:43:00,2025-03-10 14:47:00,SELL,22436.75,22431.42,22439.42,75,5.33,350.0,1,TARGET,multi_indicator_combo,62.2,80150.0
2025-03-10 14:51:00,2025-03-10 14:55:00,SELL,22442.25,22436.92,22444.92,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,77.0,79900.0
2025-03-10 14:55:00,2025-03-10 14:59:00,SELL,22461.9,22456.57,22464.57,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,80250.0
2025-03-11 09:15:00,2025-03-11 09:19:00,BUY,22319.1,22324.43,22316.43,75,5.33,350.0,1,TARGET,multi_indicator_combo,72.7,80600.0
2025-03-11 09:21:00,2025-03-11 09:25:00,SELL,22332.6,22327.27,22335.27,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,76.6,80350.0
2025-03-11 09:25:00,2025-03-11 09:29:00,SELL,22346.65,22341.32,22349.32,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,80700.0
2025-03-11 09:29:00,2025-03-11 09:33:00,SELL,22348.4,22343.07,22351.07,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81050.0
2025-03-11 09:35:00,2025-03-11 09:39:00,SELL,22353.1,22347.77,22355.77,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80800.0
2025-03-11 10:21:00,2025-03-11 10:25:00,BUY,22424.1,22429.43,22421.43,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81150.0
2025-03-11 10:25:00,2025-03-11 10:29:00,BUY,22436.05,22441.38,22433.38,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80900.0
2025-03-11 11:07:00,2025-03-11 11:11:00,BUY,22468.75,22474.08,22466.08,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80650.0
2025-03-11 14:05:00,2025-03-11 14:09:00,BUY,22490.45,22495.78,22487.78,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81000.0
2025-03-11 14:09:00,2025-03-11 14:13:00,BUY,22498.85,22504.18,22496.18,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80750.0
2025-03-11 14:15:00,2025-03-11 14:19:00,BUY,22505.45,22510.78,22502.78,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,86.0,80500.0
2025-03-11 14:23:00,2025-03-11 14:27:00,BUY,22510.4,22515.73,22507.73,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,85.7,80250.0
2025-03-11 14:27:00,2025-03-11 14:31:00,BUY,22509.35,22514.68,22506.68,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80000.0
2025-03-12 10:15:00,2025-03-12 10:19:00,SELL,22420.7,22415.37,22423.37,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,79750.0
2025-03-12 10:23:00,2025-03-12 10:27:00,SELL,22424.85,22419.52,22427.52,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,80100.0
2025-03-12 10:27:00,2025-03-12 10:31:00,SELL,22422.15,22416.82,22424.82,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,80450.0
2025-03-12 11:37:00,2025-03-12 11:41:00,SELL,22358.25,22352.92,22360.92,75,5.33,350.0,1,TARGET,multi_indicator_combo,65.7,80800.0
2025-03-12 11:47:00,2025-03-12 11:51:00,SELL,22353.95,22348.62,22356.62,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80550.0
2025-03-12 11:51:00,2025-03-12 11:55:00,SELL,22354.95,22349.62,22357.62,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,80900.0
2025-03-12 11:57:00,2025-03-12 12:01:00,SELL,22342.75,22337.42,22345.42,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81250.0
2025-03-12 12:03:00,2025-03-12 12:07:00,SELL,22338.95,22333.62,22341.62,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81000.0
2025-03-12 13:21:00,2025-03-12 13:25:00,BUY,22432.0,22437.33,22429.33,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81350.0
2025-03-12 13:29:00,2025-03-12 13:33:00,BUY,22437.7,22443.03,22435.03,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81700.0
2025-03-12 14:29:00,2025-03-12 14:33:00,BUY,22470.35,22475.68,22467.68,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,83.1,81450.0
2025-03-12 14:33:00,2025-03-12 14:37:00,BUY,22467.2,22472.53,22464.53,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81200.0
2025-03-13 10:07:00,2025-03-13 10:11:00,BUY,22544.0,22549.33,22541.33,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80950.0
2025-03-13 10:13:00,2025-03-13 10:17:00,BUY,22545.1,22550.43,22542.43,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81300.0
2025-03-13 10:19:00,2025-03-13 10:23:00,BUY,22553.2,22558.53,22550.53,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81050.0
2025-03-13 10:59:00,2025-03-13 11:03:00,SELL,22491.9,22486.57,22494.57,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81400.0
2025-03-13 11:07:00,2025-03-13 11:11:00,SELL,22499.8,22494.47,22502.47,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81150.0
2025-03-13 11:45:00,2025-03-13 11:49:00,SELL,22425.5,22420.17,22428.17,75,5.33,350.0,1,TARGET,multi_indicator_combo,83.0,81500.0
2025-03-13 11:51:00,2025-03-13 11:55:00,SELL,22416.3,22410.97,22418.97,75,5.33,350.0,1,TARGET,multi_indicator_combo,87.3,81850.0
2025-03-13 12:03:00,2025-03-13 12:07:00,SELL,22435.0,22429.67,22437.67,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81600.0
2025-03-13 13:27:00,2025-03-13 13:31:00,SELL,22423.95,22418.62,22426.62,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81350.0
2025-03-13 14:25:00,2025-03-13 14:29:00,SELL,22408.1,22402.77,22410.77,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81100.0
2025-03-13 14:29:00,2025-03-13 14:33:00,SELL,22403.55,22398.22,22406.22,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81450.0
2025-03-13 14:33:00,2025-03-13 14:37:00,SELL,22398.3,22392.97,22400.97,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,86.9,81200.0
2025-03-13 14:41:00,2025-03-13 14:45:00,SELL,22400.9,22395.57,22403.57,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80950.0
2025-03-13 14:45:00,2025-03-13 14:49:00,SELL,22401.55,22396.22,22404.22,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81300.0
2025-03-13 14:49:00,2025-03-13 14:53:00,SELL,22392.4,22387.07,22395.07,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81650.0
2025-03-13 14:53:00,2025-03-13 14:57:00,SELL,22386.9,22381.57,22389.57,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81400.0
2025-03-13 14:57:00,2025-03-13 15:01:00,SELL,22387.1,22381.77,22389.77,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81750.0
2025-03-17 09:29:00,2025-03-17 09:33:00,SELL,22545.2,22539.87,22547.87,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81500.0
2025-03-17 09:39:00,2025-03-17 09:43:00,BUY,22551.15,22556.48,22548.48,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,79.0,81250.0
2025-03-17 09:47:00,2025-03-17 09:51:00,BUY,22548.9,22554.23,22546.23,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81000.0
2025-03-17 10:21:00,2025-03-17 10:25:00,SELL,22491.75,22486.42,22494.42,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80750.0
2025-03-17 10:25:00,2025-03-17 10:29:00,SELL,22492.2,22486.87,22494.87,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81100.0
2025-03-17 10:29:00,2025-03-17 10:33:00,SELL,22484.55,22479.22,22487.22,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81450.0
2025-03-17 10:33:00,2025-03-17 10:37:00,SELL,22471.1,22465.77,22473.77,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81800.0
2025-03-17 10:37:00,2025-03-17 10:41:00,SELL,22461.55,22456.22,22464.22,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81550.0
2025-03-17 10:41:00,2025-03-17 10:45:00,SELL,22458.6,22453.27,22461.27,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81300.0
2025-03-17 10:47:00,2025-03-17 10:51:00,SELL,22478.0,22472.67,22480.67,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81050.0
2025-03-17 12:35:00,2025-03-17 12:39:00,SELL,22448.55,22443.22,22451.22,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80800.0
2025-03-17 12:45:00,2025-03-17 12:49:00,SELL,22456.1,22450.77,22458.77,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81150.0
2025-03-18 09:15:00,2025-03-18 09:19:00,SELL,22629.95,22624.62,22632.62,75,5.33,350.0,1,TARGET,multi_indicator_combo,72.7,81500.0
2025-03-18 09:27:00,2025-03-18 09:31:00,SELL,22656.3,22650.97,22658.97,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81250.0
2025-03-18 09:39:00,2025-03-18 09:43:00,SELL,22691.2,22685.87,22693.87,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81600.0
2025-03-18 09:47:00,2025-03-18 09:51:00,BUY,22694.3,22699.63,22691.63,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,69.3,81350.0
2025-03-18 09:51:00,2025-03-18 09:55:00,BUY,22695.75,22701.08,22693.08,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,81.8,81100.0
2025-03-18 09:57:00,2025-03-18 10:01:00,BUY,22681.9,22687.23,22679.23,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81450.0
2025-03-18 10:01:00,2025-03-18 10:05:00,BUY,22734.7,22740.03,22732.03,75,5.33,350.0,1,TARGET,multi_indicator_combo,67.9,81800.0
2025-03-18 10:05:00,2025-03-18 10:09:00,BUY,22745.95,22751.28,22743.28,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,62.5,81550.0
2025-03-18 10:13:00,2025-03-18 10:17:00,BUY,22745.35,22750.68,22742.68,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,86.0,81300.0
2025-03-18 10:17:00,2025-03-18 10:21:00,BUY,22741.45,22746.78,22738.78,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81650.0
2025-03-18 10:21:00,2025-03-18 10:25:00,BUY,22741.6,22746.93,22738.93,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81400.0
2025-03-18 10:29:00,2025-03-18 10:33:00,BUY,22757.9,22763.23,22755.23,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81750.0
2025-03-18 10:33:00,2025-03-18 10:37:00,BUY,22761.75,22767.08,22759.08,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,86.9,81500.0
2025-03-18 10:39:00,2025-03-18 10:43:00,BUY,22760.85,22766.18,22758.18,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81850.0
2025-03-18 10:43:00,2025-03-18 10:47:00,BUY,22773.4,22778.73,22770.73,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,74.9,81600.0
2025-03-18 10:51:00,2025-03-18 10:55:00,BUY,22770.25,22775.58,22767.58,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81350.0
2025-03-18 12:43:00,2025-03-18 12:47:00,SELL,22703.9,22698.57,22706.57,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,76.1,81100.0
2025-03-18 12:47:00,2025-03-18 12:51:00,SELL,22703.55,22698.22,22706.22,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,88.8,80850.0
2025-03-18 13:17:00,2025-03-18 13:21:00,BUY,22775.15,22780.48,22772.48,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81200.0
2025-03-18 13:21:00,2025-03-18 13:25:00,BUY,22778.2,22783.53,22775.53,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80950.0
2025-03-18 13:27:00,2025-03-18 13:31:00,BUY,22771.0,22776.33,22768.33,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81300.0
2025-03-18 13:31:00,2025-03-18 13:35:00,BUY,22777.05,22782.38,22774.38,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81050.0
2025-03-18 13:39:00,2025-03-18 13:43:00,BUY,22785.85,22791.18,22783.18,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80800.0
2025-03-18 14:49:00,2025-03-18 14:53:00,BUY,22799.8,22805.13,22797.13,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,80550.0
2025-03-18 14:53:00,2025-03-18 14:57:00,BUY,22796.4,22801.73,22793.73,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,80900.0
2025-03-18 14:57:00,2025-03-18 15:01:00,BUY,22807.2,22812.53,22804.53,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,81250.0
2025-03-18 15:01:00,2025-03-18 15:05:00,BUY,22816.15,22821.48,22813.48,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,72.7,81000.0
2025-03-18 15:07:00,2025-03-18 15:11:00,BUY,22825.15,22830.48,22822.48,75,5.33,350.0,1,TARGET,multi_indicator_combo,61.8,81350.0
2025-03-18 15:17:00,2025-03-18 15:21:00,BUY,22844.6,22849.93,22841.93,75,5.33,350.0,1,TARGET,multi_indicator_combo,66.9,81700.0
2025-03-18 15:27:00,2025-03-19 09:15:00,BUY,22853.45,22858.78,22850.78,75,5.33,350.0,1,TARGET,multi_indicator_combo,75.6,82050.0
2025-03-19 09:15:00,2025-03-19 09:19:00,BUY,22860.45,22865.78,22857.78,75,5.33,350.0,1,TARGET,multi_indicator_combo,77.4,82400.0
2025-03-19 12:59:00,2025-03-19 13:03:00,BUY,22937.1,22942.43,22934.43,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,85.8,82150.0
2025-03-20 09:15:00,2025-03-20 09:19:00,SELL,23013.5,23008.17,23016.17,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,68.0,81900.0
2025-03-20 09:19:00,2025-03-20 09:23:00,SELL,23018.6,23013.27,23021.27,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,81650.0
2025-03-20 09:23:00,2025-03-20 09:27:00,SELL,23058.45,23053.12,23061.12,75,5.33,350.0,1,TARGET,multi_indicator_combo,63.1,82000.0
2025-03-20 09:41:00,2025-03-20 09:45:00,BUY,23047.7,23053.03,23045.03,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,82350.0
2025-03-20 10:09:00,2025-03-20 10:13:00,SELL,22988.3,22982.97,22990.97,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,82700.0
2025-03-20 12:41:00,2025-03-20 12:45:00,BUY,23088.55,23093.88,23085.88,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,83050.0
2025-03-20 12:47:00,2025-03-20 12:51:00,BUY,23103.9,23109.23,23101.23,75,5.33,350.0,1,TARGET,multi_indicator_combo,61.8,83400.0
2025-03-20 12:53:00,2025-03-20 12:57:00,SELL,23108.1,23102.77,23110.77,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,83150.0
2025-03-20 13:05:00,2025-03-20 13:09:00,BUY,23105.8,23111.13,23103.13,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,83500.0
2025-03-20 13:17:00,2025-03-20 13:21:00,BUY,23142.9,23148.23,23140.23,75,5.33,350.0,1,TARGET,multi_indicator_combo,62.7,83850.0
2025-03-20 13:23:00,2025-03-20 13:27:00,SELL,23164.35,23159.02,23167.02,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,84200.0
2025-03-20 13:29:00,2025-03-20 13:33:00,BUY,23167.75,23173.08,23165.08,75,5.33,350.0,1,TARGET,multi_indicator_combo,69.0,84550.0
2025-03-20 13:33:00,2025-03-20 13:37:00,BUY,23169.1,23174.43,23166.43,75,5.33,350.0,1,TARGET,multi_indicator_combo,72.4,84900.0
2025-03-20 13:49:00,2025-03-20 13:53:00,BUY,23177.9,23183.23,23175.23,75,5.33,350.0,1,TARGET,multi_indicator_combo,73.2,85250.0
2025-03-20 13:53:00,2025-03-20 13:57:00,BUY,23184.4,23189.73,23181.73,75,5.33,350.0,1,TARGET,multi_indicator_combo,69.1,85600.0
2025-03-20 13:57:00,2025-03-20 14:01:00,BUY,23192.25,23197.58,23189.58,75,5.33,350.0,1,TARGET,multi_indicator_combo,63.2,85950.0
2025-03-20 14:01:00,2025-03-20 14:05:00,BUY,23194.85,23200.18,23192.18,75,5.33,350.0,1,TARGET,multi_indicator_combo,66.8,86300.0
2025-03-20 14:11:00,2025-03-20 14:15:00,BUY,23187.4,23192.73,23184.73,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86050.0
2025-03-20 15:27:00,2025-03-21 09:15:00,SELL,23172.45,23167.12,23175.12,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,86400.0
2025-03-21 09:23:00,2025-03-21 09:27:00,SELL,23162.8,23157.47,23165.47,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86150.0
2025-03-21 09:41:00,2025-03-21 09:45:00,BUY,23265.55,23270.88,23262.88,75,5.33,350.0,1,TARGET,multi_indicator_combo,66.9,86500.0
2025-03-21 09:53:00,2025-03-21 09:57:00,BUY,23257.8,23263.13,23255.13,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,86850.0
2025-03-21 09:57:00,2025-03-21 10:01:00,BUY,23264.05,23269.38,23261.38,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86600.0
2025-03-21 10:37:00,2025-03-21 10:41:00,BUY,23314.45,23319.78,23311.78,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,75.8,86350.0
2025-03-21 10:45:00,2025-03-21 10:49:00,BUY,23321.7,23327.03,23319.03,75,5.33,350.0,1,TARGET,multi_indicator_combo,80.3,86700.0
2025-03-21 10:49:00,2025-03-21 10:53:00,BUY,23343.9,23349.23,23341.23,75,5.33,350.0,1,TARGET,multi_indicator_combo,61.2,87050.0
2025-03-21 10:59:00,2025-03-21 11:03:00,BUY,23346.5,23351.83,23343.83,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86800.0
2025-03-21 11:05:00,2025-03-21 11:09:00,BUY,23351.5,23356.83,23348.83,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,87.8,86550.0
2025-03-21 12:19:00,2025-03-21 12:23:00,BUY,23361.9,23367.23,23359.23,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,86900.0
2025-03-21 12:25:00,2025-03-21 12:29:00,BUY,23387.05,23392.38,23384.38,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86650.0
2025-03-21 13:05:00,2025-03-21 13:09:00,BUY,23391.9,23397.23,23389.23,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86400.0
2025-03-21 13:39:00,2025-03-21 13:43:00,SELL,23324.0,23318.67,23326.67,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86150.0
2025-03-21 13:45:00,2025-03-21 13:49:00,SELL,23327.55,23322.22,23330.22,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,86500.0
2025-03-21 13:49:00,2025-03-21 13:53:00,SELL,23306.85,23301.52,23309.52,75,5.33,350.0,1,TARGET,multi_indicator_combo,79.1,86850.0
2025-03-21 14:01:00,2025-03-21 14:05:00,SELL,23320.05,23314.72,23322.72,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86600.0
2025-03-24 09:15:00,2025-03-24 09:19:00,SELL,23509.5,23504.17,23512.17,75,5.33,350.0,1,TARGET,multi_indicator_combo,61.5,86950.0
2025-03-24 09:19:00,2025-03-24 09:23:00,SELL,23504.6,23499.27,23507.27,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86700.0
2025-03-24 09:23:00,2025-03-24 09:27:00,SELL,23518.4,23513.07,23521.07,75,5.33,350.0,1,TARGET,multi_indicator_combo,62.3,87050.0
2025-03-24 09:31:00,2025-03-24 09:35:00,BUY,23487.65,23492.98,23484.98,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86800.0
2025-03-24 10:03:00,2025-03-24 10:07:00,BUY,23550.2,23555.53,23547.53,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86550.0
2025-03-24 10:07:00,2025-03-24 10:11:00,BUY,23551.5,23556.83,23548.83,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86300.0
2025-03-24 10:13:00,2025-03-24 10:17:00,BUY,23544.05,23549.38,23541.38,75,5.33,350.0,1,TARGET,multi_indicator_combo,86.2,86650.0
2025-03-24 10:17:00,2025-03-24 10:21:00,BUY,23549.25,23554.58,23546.58,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,87000.0
2025-03-24 10:25:00,2025-03-24 10:29:00,BUY,23554.1,23559.43,23551.43,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,87350.0
2025-03-24 10:35:00,2025-03-24 10:39:00,BUY,23577.65,23582.98,23574.98,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,87100.0
2025-03-24 10:41:00,2025-03-24 10:45:00,BUY,23580.75,23586.08,23578.08,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86850.0
2025-03-24 10:45:00,2025-03-24 10:49:00,BUY,23580.65,23585.98,23577.98,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,87200.0
2025-03-24 10:49:00,2025-03-24 10:53:00,BUY,23592.35,23597.68,23589.68,75,5.33,350.0,1,TARGET,multi_indicator_combo,83.3,87550.0
2025-03-24 10:55:00,2025-03-24 10:59:00,BUY,23599.3,23604.63,23596.63,75,5.33,350.0,1,TARGET,multi_indicator_combo,75.4,87900.0
2025-03-24 11:03:00,2025-03-24 11:07:00,BUY,23630.2,23635.53,23627.53,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,62.0,87650.0
2025-03-24 11:07:00,2025-03-24 11:11:00,BUY,23621.6,23626.93,23618.93,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,85.4,87400.0
2025-03-24 11:13:00,2025-03-24 11:17:00,BUY,23614.1,23619.43,23611.43,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,87150.0
2025-03-24 12:27:00,2025-03-24 12:31:00,BUY,23646.35,23651.68,23643.68,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86900.0
2025-03-24 12:35:00,2025-03-24 12:39:00,BUY,23641.45,23646.78,23638.78,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86650.0
2025-03-24 14:23:00,2025-03-24 14:27:00,BUY,23697.85,23703.18,23695.18,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,87000.0
2025-03-24 14:31:00,2025-03-24 14:35:00,BUY,23687.55,23692.88,23684.88,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,86750.0
2025-03-25 09:37:00,2025-03-25 09:41:00,BUY,23788.75,23794.08,23786.08,75,5.33,350.0,1,TARGET,multi_indicator_combo,77.7,87100.0
2025-03-25 09:45:00,2025-03-25 09:49:00,BUY,23793.0,23798.33,23790.33,75,5.33,350.0,1,TARGET,multi_indicator_combo,78.1,87450.0
2025-03-25 10:05:00,2025-03-25 10:09:00,BUY,23842.15,23847.48,23839.48,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,87200.0
2025-03-25 10:53:00,2025-03-25 10:57:00,SELL,23718.0,23712.67,23720.67,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,87550.0
2025-03-25 11:41:00,2025-03-25 11:45:00,SELL,23647.85,23642.52,23650.52,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,87900.0
2025-03-25 11:49:00,2025-03-25 11:53:00,SELL,23640.65,23635.32,23643.32,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,87650.0
2025-03-26 12:01:00,2025-03-26 12:05:00,SELL,23577.95,23572.62,23580.62,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,70.5,87400.0
2025-03-26 12:13:00,2025-03-26 12:17:00,SELL,23603.75,23598.42,23606.42,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,87750.0
2025-03-26 13:15:00,2025-03-26 13:19:00,SELL,23560.5,23555.17,23563.17,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,88100.0
2025-03-26 13:21:00,2025-03-26 13:25:00,SELL,23555.95,23550.62,23558.62,75,-2.67,-250.0,1,STOP_LOSS,multi_indicator_combo,90.0,87850.0
2025-03-26 13:27:00,2025-03-26 13:31:00,SELL,23559.95,23554.62,23562.62,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,88200.0
2025-03-26 13:31:00,2025-03-26 13:35:00,SELL,23554.8,23549.47,23557.47,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,88550.0
2025-03-26 13:35:00,2025-03-26 13:39:00,SELL,23536.95,23531.62,23539.62,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,88900.0
2025-03-26 13:39:00,2025-03-26 13:43:00,SELL,23532.5,23527.17,23535.17,75,5.33,350.0,1,TARGET,multi_indicator_combo,90.0,89250.0
